data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
06/03/2011;20:39:00;89;com vitima;529,6;BR-116/RS;Sul;Abalroamento Transversal;2;0;0;0;0;0;;;;;6;1;0;0;0
06/03/2011;21:52:00;96;sem vitima;557,6;BR-116/RS;Sul;Saida de Pista;0;0;2;0;0;0;;;;;1;0;0;0;0
06/03/2011;14:45:00;58;com vitima;631,1;BR-116/RS;Sul;Saida de Pista;1;0;0;1;0;0;;;;;2;1;0;0;0
08/03/2011;23:32:00;115;sem vitima;26,5;BR-392/RS;Sul;Outros tipos de acidente;2;0;0;0;0;0;;;;;6;0;0;0;0
08/03/2011;17:48:00;79;com vitima;52,3;BR-392/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;3;1;0;0;0
08/03/2011;19:24:00;96;com vitima;526,5;BR-116/RS;Sul;Tombamento;0;0;1;0;0;0;;;;;0;2;0;0;0
09/03/2011;16:23:00;79;sem vitima;475,1;BR-116/RS;Norte;Saida de Pista;0;0;1;0;0;0;;;;;1;0;0;0;0
09/03/2011;04:28:00;12;sem vitima;595,4;BR-116/RS;Norte;Outros tipos de acidente;1;0;0;0;1;0;;;;;14;0;0;0;0
10/03/2011;00:01:00;1;sem vitima;471;BR-116/RS;Norte;Abalroamento em Sent.Oposto;0;0;2;0;0;0;;;;;1;0;0;0;0
11/03/2011;08:13:00;22;sem vitima;517,3;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
11/03/2011;14:59:00;55;sem vitima;99,5;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;;;;;1;0;0;0;0
11/03/2011;08:21:00;23;sem vitima;121,8;BR-392/RS;Norte;Saida de Pista;0;0;1;0;0;0;;;;;2;0;0;0;0
11/03/2011;12:45:00;44;sem vitima;194;BR-392/RS;Norte;Saida de Pista;2;0;1;0;0;0;;;;;4;0;0;0;0
13/03/2011;16:49:00;53;com vitima;66,9;BR-392/RS;Sul;Abalroamento Transversal;2;0;0;0;0;0;;;;;2;0;2;3;0
14/03/2011;16:58:00;67;sem vitima;81,9;BR-392/RS;Norte;Colisao Traseira;0;0;1;0;;0;;;;;1;0;0;0;0
15/03/2011;05:42:00;11;sem vitima;123,5;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;1;0;0;0;0
16/03/2011;17:53:00;87;com vitima;34;BR-392/RS;Norte;Abalroamento em Sent.Oposto;0;0;2;1;0;0;;;;;1;0;1;0;0
16/03/2011;11:09:00;46;sem vitima;60,3;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;0;0;;;;;4;0;0;0;0
16/03/2011;09:39:00;38;sem vitima;516,9;BR-116/RS;Norte;Abalroamento Transversal;2;0;0;0;0;1;;;;;8;0;0;0;0
17/03/2011;20:19:00;98;com vitima;18,3;BR-392/RS;Sul;Abalroamento Transversal;1;0;0;1;0;1;;;;;2;0;0;1;0
17/03/2011;22:47:00;101;com vitima;190,2;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;;;;;0;3;1;0;0
18/03/2011;06:44:00;13;sem vitima;76,8;BR-293/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;2;0;0;0;0
18/03/2011;22:49:00;99;sem vitima;63,3;BR-392/RS;Sul;Tombamento;3;0;0;0;0;0;;;;;6;0;0;0;0
18/03/2011;01:32:00;5;com vitima;190,2;BR-392/RS;Sul;Saida de Pista;1;0;1;0;0;0;;;;;3;0;1;0;0
19/03/2011;22:27:00;111;sem vitima;451,5;BR-116/RS;Norte;Colisao Frontal;0;0;0;0;1;0;;;;;2;0;0;0;0
19/03/2011;04:15:00;15;com vitima;1,3;BR-604/RS;Sul;Saida de Pista;1;0;0;0;1;0;;;;;28;0;0;2;0
19/03/2011;19:43:00;97;sem vitima;66,8;BR-392/RS;Norte;Abalroamento mesmo sentido;0;0;3;0;0;0;;;;;2;0;0;0;0
19/03/2011;19:25:00;96;sem vitima;529,6;BR-116/RS;Norte;Abalroamento Transversal;1;0;0;0;0;1;;;;;2;0;0;0;0
19/03/2011;02:12:00;7;sem vitima;118,6;BR-392/RS;Norte;Colisao com Objeto Fixo;1;0;0;0;0;0;;;;;4;0;0;0;0
20/03/2011;02:04:00;12;sem vitima;95,4;BR-293/RS;Norte;Saida de Pista;0;0;1;0;0;0;;;;;1;0;0;0;0
20/03/2011;14:24:00;54;sem vitima;76,2;BR-392/RS;Sul;Abalroamento Transversal;1;0;0;0;0;0;;;;;2;0;0;0;0
20/03/2011;18:09:00;73;sem vitima;83,7;BR-392/RS;Sul;Abalroamento Transversal;1;0;0;0;0;0;;;;;1;0;0;0;0
21/03/2011;08:32:00;29;sem vitima;25,1;BR-392/RS;Sul;Colisao Traseira;0;0;0;1;0;0;;;;;2;0;0;0;0
21/03/2011;00:14:00;3;sem vitima;28,8;BR-392/RS;Sul;Outros tipos de acidente;1;0;0;0;0;0;;;;;2;0;0;0;0
21/03/2011;08:52:00;31;com vitima;78,5;BR-392/RS;Sul;Saida de Pista;1;0;1;0;0;0;;;;;5;0;1;0;0
21/03/2011;10:29:00;38;com vitima;117;BR-392/RS;Sul;Abalroamento Transversal;1;0;2;0;0;0;;;;;1;1;0;0;0
22/03/2011;22:18:00;119;com vitima;52,2;BR-392/RS;Sul;Colisao com Objeto Fixo;1;0;0;1;0;0;;;;;1;0;0;1;0
22/03/2011;18:25:00;93;sem vitima;536,6;BR-116/RS;Sul;Abalroamento mesmo sentido;1;0;0;1;0;0;;;;;2;0;0;0;0
23/03/2011;12:06:00;56;com vitima;0,8;BR-604/RS;Sul;Abalroamento mesmo sentido;1;0;0;1;0;0;;;;;3;1;0;1;0
23/03/2011;08:25:00;24;com vitima;49,3;BR-392/RS;Sul;Colisao Traseira;1;0;1;0;0;0;;;;;1;2;0;0;0
23/03/2011;18:02:00;91;com vitima;520,9;BR-116/RS;Sul;Abalroamento Transversal;1;1;0;0;0;0;;;;;2;0;1;0;0
24/03/2011;21:33:00;91;sem vitima;411,9;BR-116/RS;Norte;Outros tipos de acidente;1;0;2;0;0;0;;;;;3;0;0;0;0
24/03/2011;17:24:00;68;com vitima;519,3;BR-116/RS;Sul;Abalroamento Transversal;2;0;0;0;0;0;;;;;0;1;2;0;0
24/03/2011;13:52:00;51;com vitima;526,3;BR-116/RS;Norte;Tombamento;0;0;0;1;0;0;;;;;0;1;0;0;0
24/03/2011;06:09:00;12;sem vitima;110,4;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;;;;;2;0;0;0;0
25/03/2011;11:06:00;37;sem vitima;0,8;BR-392/RS;Norte;Tombamento;0;0;2;0;1;0;;;;;2;0;0;0;0
25/03/2011;07:57:00;20;com vitima;6,7;BR-392/RS;Sul;Abalroamento Sentido Oposto;0;1;1;0;0;0;;;;;1;0;0;1;0
25/03/2011;18:37:00;77;com vitima;41,5;BR-392/RS;Norte;Abalroamento no mesmo Sentido;0;0;1;1;0;0;;;;;1;1;0;0;0
25/03/2011;23:33:00;101;sem vitima;48,5;BR-392/RS;Norte;Saida de Pista;0;0;1;0;0;0;;;;;1;0;0;0;0
25/03/2011;17:06:00;68;com vitima;64,5;BR-392/RS;Sul;Tombamento;0;0;3;0;0;0;;;;;2;0;0;1;0
25/03/2011;13:50:00;50;sem vitima;66,9;BR-392/RS;Sul;Abalroamento Transversal;0;0;0;0;1;0;;;;;9;0;0;0;0
25/03/2011;20:43:00;92;sem vitima;130,6;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;;;;;1;0;0;0;0
26/03/2011;19:25:00;88;com vitima;16,4;BR-392/RS;Sul;Atropelamento ;0;0;2;0;0;0;;;;;0;1;0;0;0
26/03/2011;10:49:00;33;com vitima;28,2;BR-293/RS;Norte;Saida de Pista;0;0;0;1;1;0;;;;;26;1;0;0;0
26/03/2011;10:21:00;30;sem vitima;56,2;BR-293/RS;Norte;Colisao com Objeto Fixo;2;0;0;0;0;0;;;;;4;0;0;0;0
27/03/2011;20:36:00;74;com vitima;483,8;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;;;;;1;0;0;2;0
28/03/2011;09:53:00;35;com vitima;470,9;BR-116/RS;Norte;Colisao Traseira;1;1;0;0;0;0;;;;;1;0;1;0;0
28/03/2011;14:47:00;71;sem vitima;54,1;BR-392/RS;Sul;Saida de Pista;0;0;2;0;0;0;;;;;1;0;0;0;0
28/03/2011;06:47:00;15;sem vitima;118,6;BR-392/RS;Sul;Colisao com Objeto Fixo;2;0;0;0;0;0;;;;;8;0;0;0;0
29/03/2011;22:27:00;120;com vitima;26,3;BR-392/RS;Norte;Colisao Traseira;0;0;2;0;0;0;;;;;0;0;1;0;0
29/03/2011;09:50:00;37;com vitima;62;BR-392/RS;Sul;Tombamento;1;0;0;0;0;0;;;;;0;2;0;0;0
29/03/2011;19:22:00;107;com vitima;160,3;BR-293/RS;Norte;Saida de Pista;1;0;2;0;0;0;;;;;1;0;1;0;0
30/03/2011;09:23:00;35;com vitima;31,5;BR-293/RS;Norte;Colisao Traseira;0;0;0;0;1;0;;;;;0;1;1;0;0
31/03/2011;19:56:00;108;sem vitima;48,4;BR-392/RS;Sul;Colisao Traseira;0;0;1;0;0;0;;;;;1;0;0;0;0
31/03/2011;15:58:00;72;sem vitima;524,7;BR-116/RS;Norte;Saida de Pista;1;0;2;0;0;0;;;;;2;0;0;0;0
31/03/2011;00:48:00;3;com vitima;568,5;BR-116/RS;Sul;Saida de Pista;0;0;0;0;1;0;;;;;11;1;0;0;0
01/04/2011;11:34:00;50;com vitima;0,9;BR-392/RS;Norte;Saida de Pista ;0;0;0;1;0;0;;;;;0;2;0;0;0
01/04/2011;00:32:00;2;sem vitima;519,3;BR-116/RS;Norte;Abalroamento transversal;1;0;0;0;1;0;;;;;3;0;0;0;0
01/04/2011;00:06:00;1;sem vitima;524,3;BR-116/RS;Norte;Abalroamento transversal;1;0;0;0;0;0;;;;;2;0;0;0;0
01/04/2011;16:33:00;77;sem vitima;587,4;BR-116/RS;Norte;Abalroamento mesmo sentido;1;0;0;0;0;0;;;;;2;0;0;0;0
02/04/2011;18:43:00;83;sem vitima;28,4;BR-392/RS;Norte;Abalroamento transversal;0;0;2;0;0;0;;;;;1;0;0;0;0
02/04/2011;21:35:00;99;sem vitima;42,8;BR-392/RS;Norte;Abalroamento transversal;1;0;0;0;0;0;;;;;2;0;0;0;0
03/04/2011;09:12:00;24;sem vitima;520,9;BR-116/RS;Norte;Abalroamento transversal;0;0;1;0;0;0;;;;;1;0;0;0;0
03/04/2011;09:00:00;22;com vitima;83;BR-392/RS;Norte;Colisao Traseira;1;0;2;0;0;0;;;;;2;2;0;0;0
03/04/2011;08:32:00;18;com vitima;182,2;BR-392/RS;Norte;Colisao objeto fixo;1;0;1;0;0;0;;;;;2;1;0;0;0
05/04/2011;06:52:00;19;sem vitima;56,7;BR-392/RS;Norte;Colisao Frontal;2;0;0;0;0;0;;;;;6;0;0;0;0
05/04/2011;20:49:00;96;com vitima;530,5;BR-116/RS;Norte;Abalroamento sentido Oposto;1;1;0;0;0;0;;;;;0;1;0;0;0
05/04/2011;17:01:00;76;sem vitima;118,5;BR-392/RS;Sul;Abalroamento mesmo sentido;1;0;0;0;0;0;;;;;4;0;0;0;0
06/04/2011;17:53:00;86;sem vitima;34,3;BR-293/RS;Norte;Saida de Pista;0;0;0;0;1;0;;;;;26;0;0;0;0
07/04/2011;12:06:00;58;com vitima;532;BR-116/RS;Norte;Saida de Pista ;0;0;0;1;0;0;;;;;0;2;0;0;0
07/04/2011;13:36:00;69;sem vitima;117,3;BR-392/RS;Norte;Saida de Pista ;0;0;1;0;0;0;;;;;1;0;0;0;0
08/04/2011;19:19:00;84;com vitima;14;BR-293/RS;Norte;Abalroamento transversal;1;0;0;0;0;0;;;;;0;1;0;0;0
08/04/2011;20:04:00;88;com vitima;432,5;BR-116/RS;Sul;Saida de Pista ;1;1;0;0;0;0;;;;;2;0;0;0;1
08/04/2011;19:37:00;85;sem vitima;433;BR-116/RS;Norte;Tombamento;1;0;0;0;0;0;;;;;1;0;0;0;0
08/04/2011;08:33:00;23;sem vitima;150,4;BR-392/RS;Sul;Tombamento;0;0;2;0;0;0;;;;;1;0;0;0;0
09/04/2011;11:57:00;44;com vitima;99,4;BR-392/RS;Sul;Tombamento;0;0;2;0;0;0;;;;;0;1;0;0;0
10/04/2011;05:03:00;11;sem vitima;4,5;BR-392/RS;Sul;Saida de Pista;0;0;3;0;0;0;;;;;4;0;0;0;0
10/04/2011;18:55:00;70;sem vitima;60;BR-392/RS;Norte;Colisao Traseira;0;0;1;0;0;0;;;;;1;0;0;0;0
10/04/2011;09:10:00;20;com vitima;66,1;BR-392/RS;Sul;Abalr.Mesmo Sentido;1;0;2;0;0;0;;;;;0;1;0;1;2
10/04/2011;19:49:00;79;com vitima;526,4;BR-116/RS;Norte;Tombamento;0;0;1;0;0;0;;;;;0;1;0;0;0
10/04/2011;22:16:00;91;sem vitima;536,8;BR-116/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;;;;;1;0;0;0;0
10/04/2011;23:07:00;99;sem vitima;118;BR-392/RS;Sul;Atropelamento;0;0;0;1;0;0;;;;;2;0;0;0;0
11/04/2011;07:44:00;21;com vitima;420,9;BR-116/RS;Sul;Abalroamento em sentido oposto;2;0;0;0;0;0;;;;;0;0;2;0;0
11/04/2011;20:24:00;97;com vitima;530,1;BR-116/RS;Norte;Abalroamento transversal;1;0;0;0;0;0;;;;;3;1;0;0;0
12/04/2011;07:18:00;17;sem vitima;24,3;BR-392/RS;Norte;Abalroamento em sentido oposto;0;0;1;0;0;0;;;;;1;0;0;0;0
12/04/2011;03:01:00;10;sem vitima;36,3;BR-392/RS;Sul;Abalroamento mesmo sentido;1;0;0;0;0;0;;;;;3;0;0;0;0
12/04/2011;08:36:00;22;sem vitima;120,9;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;1;0;0;0;0
13/04/2011;18:51:00;101;com vitima;481,7;BR-116/RS;Norte;Colisao Traseira;1;0;1;0;0;0;;;;;1;1;0;0;0
13/04/2011;21:32:00;118;com vitima;71,9;BR-392/RS;Norte;Atropelamento;1;0;1;0;0;0;;;;;3;1;0;0;0
13/04/2011;03:57:00;13;com vitima;72,4;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;0;1;0;0;0
14/04/2011;21:56:00;97;com vitima;27,1;BR-392/RS;Norte;Atropelamento;1;0;1;0;1;0;;;;;13;1;0;1;0
14/04/2011;15:13:00;54;com vitima;46,1;BR-392/RS;Norte;Colisao Traseira;0;0;0;1;0;0;;;;;0;0;1;0;0
14/04/2011;16:33:00;62;com vitima;523,9;BR-116/RS;Norte;Colisao Traseira;0;0;0;1;0;0;;;;;1;1;0;0;0
14/04/2011;15:58:00;57;sem vitima;612;BR-116/RS;Norte;Abalroamento transversal;0;0;1;0;0;0;;;;;1;0;0;0;0
14/04/2011;09:41:00;25;sem vitima;193,1;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
15/04/2011;13:15:00;55;com vitima;5,7;BR-392/RS;Sul;Colisao com Objeto Fixo;2;0;0;0;0;0;;;;;0;1;1;0;2
15/04/2011;16:13:00;76;com vitima;66,8;BR-293/RS;Norte;Colisao Traseira;2;0;0;0;0;0;;;;;0;1;2;0;1
15/04/2011;17:55:00;84;sem vitima;93,5;BR-293/RS;Norte;Colisao Frontal;2;0;0;0;0;0;;;;;3;0;0;0;0
16/04/2011;13:18:00;51;com vitima;14,9;BR-293/RS;Norte;Abalroamento no mesmo sentido;0;0;0;1;0;0;;;;;0;0;1;0;0
16/04/2011;19:19:00;79;sem vitima;99,7;BR-293/RS;Norte;Saida de Pista;1;0;0;0;1;0;;;;;33;0;0;0;0
16/04/2011;23:53:00;93;sem vitima;516,9;BR-116/RS;Sul;Tombamento;0;0;1;0;1;0;;;;;24;0;0;0;0
17/04/2011;06:29:00;18;sem vitima;11,3;BR-293/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;2;0;0;0;0
17/04/2011;22:29:00;106;com vitima;425,2;BR-116/RS;Norte;Atropelamento de Animal;1;1;0;0;0;0;;;;;1;0;1;0;0
17/04/2011;02:20:00;8;sem vitima;26;BR-392/RS;Sul;Tombamento;2;0;0;0;0;0;;;;;3;0;0;0;0
17/04/2011;22:18:00;104;com vitima;64,7;BR-392/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;;;;;0;0;1;0;0
17/04/2011;06:34:00;19;sem vitima;529,2;BR-116/RS;Norte;Atropelamento Animal;0;0;2;0;0;0;;;;;1;0;0;0;0
17/04/2011;08:22:00;25;com vitima;529,2;BR-116/RS;Norte;Atropelamento Animal;1;0;1;0;0;0;;;;;1;1;0;0;0
17/04/2011;13:20:00;53;sem vitima;116;BR-392/RS;Sul;Saida de Pista;1;0;1;0;0;0;;;;;2;0;0;0;0
17/04/2011;18:54:00;89;com vitima;153,8;BR-392/RS;Norte;Atropelamento de Animal;2;0;0;0;0;0;;;;;1;2;0;0;0
18/04/2011;00:11:00;1;sem vitima;402;BR-116/RS;Sul;Colisao Traseira;0;0;1;0;0;0;;;;;0;0;0;0;0
18/04/2011;17:49:00;80;sem vitima;1,5;BR-392/RS;Norte;Abalroamento transversal;0;0;1;0;0;0;;;;;2;0;0;0;0
18/04/2011;08:02:00;21;com vitima;15,7;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;0;1;0;0;0
18/04/2011;23:53:00;113;sem vitima;18,3;BR-392/RS;Sul;Colisao Traseira;1;0;1;0;0;0;;;;;3;0;0;0;0
19/04/2011;22:50:00;109;sem vitima;12,9;BR-293/RS;Norte;Abalroamanento Traversasl;1;0;1;0;0;0;;;;;4;0;0;0;0
19/04/2011;08:43:00;26;sem vitima;526,5;BR-116/RS;Norte;Abalroamento transversal;1;0;1;0;0;0;;;;;3;0;0;0;0
20/04/2011;18:43:00;95;com vitima;5,1;BR-392/RS;Sul;Abalroamento transversal;1;0;0;0;0;0;;;;;1;1;0;0;0
20/04/2011;09:32:00;30;sem vitima;18,9;BR-392/RS;Sul;Abalroamento transversal;0;0;1;0;0;1;;;;;2;0;0;0;0
20/04/2011;16:47:00;84;sem vitima;76,3;BR-392/RS;Norte;Abalroamento transversal;0;0;1;0;0;0;;;;;1;0;0;0;0
20/04/2011;21:53:00;120;sem vitima;82,9;BR-392/RS;Sul;Saida de Pista;1;0;1;0;0;0;;;;;3;0;0;0;0
20/04/2011;19:47:00;107;com vitima;529,9;BR-116/RS;Norte;Abalroamento transversal;0;0;1;0;0;0;;;;;0;2;0;0;0
20/04/2011;14:15:00;66;sem vitima;599,7;BR-116/RS;Sul;Abalroamento transversal;0;0;1;0;0;0;;;;;1;0;0;0;0
21/04/2011;10:16:00;40;com vitima;423,8;BR-116/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;0;2;1;0;0
21/04/2011;10:54:00;44;sem vitima;449,8;BR-116/RS;Sul;Outros Tipos de Acidente;1;0;0;0;0;0;;;;;1;0;0;0;0
21/04/2011;14:46:00;68;sem vitima;465;BR-116/RS;Norte;Abalroamento  no mesmo sentido;0;0;1;0;0;0;;;;;0;0;0;0;0
21/04/2011;15:01:00;70;sem vitima;26,5;BR-392/RS;Sul;Colisao Frontal;0;0;2;0;0;0;;;;;4;0;0;0;0
21/04/2011;10:36:00;43;sem vitima;522,9;BR-116/RS;Sul;Abalroamento transversal;0;0;2;0;0;0;;;;;2;0;0;0;0
22/04/2011;22:31:00;91;sem vitima;426,7;BR-116/RS;Sul;Saida de Pista;2;0;0;0;0;0;;;;;2;0;0;0;0
22/04/2011;20:50:00;86;sem vitima;457,5;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
22/04/2011;18:49:00;76;com vitima;56;BR-293/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;1;1;0;0;0
22/04/2011;18:59:00;78;sem vitima;72,3;BR-392/RS;Sul;Saida de Pista;2;0;0;0;0;0;;;;;2;0;0;0;0
23/04/2011;04:05:00;13;com vitima;430,2;BR-116/RS;Sul;Outros Tipos de Acidente;1;0;0;0;0;0;;;;;0;2;2;0;1
23/04/2011;23:17:00;93;com vitima;556,2;BR-116/RS;Norte;Atropelamento de Animal;0;0;1;0;0;0;;;;;0;1;0;0;0
23/04/2011;19:22:00;85;sem vitima;143,6;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
24/04/2011;06:01:00;18;sem vitima;8,2;BR-392/RS;Sul;Abalroamento transversal;2;0;0;0;0;0;;;;;6;0;0;0;0
24/04/2011;12:49:00;38;com vitima;16;BR-392/RS;Norte;Abalroamento transversal;0;0;0;1;0;0;;;;;0;0;1;0;0
24/04/2011;15:30:00;49;sem vitima;502,3;BR-116/RS;Norte;Abalroamento  no mesmo sentido;0;0;1;0;0;0;;;;;1;0;0;0;0
24/04/2011;19:05:00;75;sem vitima;75,4;BR-392/RS;Sul;Tombamento;1;0;1;0;0;0;;;;;0;0;0;0;0
24/04/2011;18:06:00;66;com vitima;524,3;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;;;;;0;1;0;0;1
24/04/2011;18:41:00;73;com vitima;76,6;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;0;1;0;0;0
24/04/2011;18:31:00;71;sem vitima;77,4;BR-392/RS;Sul;Colisao Traseira;0;0;1;0;0;0;;;;;1;0;0;0;0
24/04/2011;11:05:00;30;sem vitima;524,8;BR-116/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;1;0;0;0;0
24/04/2011;16:54:00;57;sem vitima;179,9;BR-392/RS;Sul;Abalroamento  no mesmo sentido;1;0;0;0;0;0;;;;;1;0;0;0;0
25/04/2011;18:52:00;92;com vitima;474;BR-116/RS;Norte;Abalroamento em sentido oposto;1;0;1;0;0;0;;;;;4;1;0;0;0
25/04/2011;18:06:00;88;sem vitima;53,6;BR-392/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;2;0;0;0;0
25/04/2011;16:33:00;74;com vitima;56;BR-392/RS;Sul;Colisao Traseira;1;1;0;0;0;0;;;;;1;0;0;1;0
26/04/2011;19:05:00;102;sem vitima;62,1;BR-392/RS;Norte;Abalroamento Transversal;0;0;2;0;0;0;;;;;2;0;0;0;0
26/04/2011;08:46:00;33;sem vitima;71;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;;;;;2;0;0;0;0
26/04/2011;10:35:00;51;sem vitima;611,7;BR-116/RS;Norte;Abalroamento Transversal;2;0;0;0;0;0;;;;;3;0;0;0;0
27/04/2011;19:24:00;84;sem vitima;15,7;BR-392/RS;Norte;Saida de Pista;1;0;1;0;0;0;;;;;2;0;0;0;0
27/04/2011;11:37:00;49;sem vitima;119,6;BR-392/RS;Norte;Abalroamento em sentido oposto;0;0;2;0;0;0;;;;;2;0;0;0;0
28/04/2011;12:08:00;42;sem vitima;427,5;BR-116/RS;Sul;Atropelamento;1;0;1;0;0;0;;;;;3;0;0;0;0
28/04/2011;07:16:00;16;sem vitima;449,7;BR-116/RS;Norte;Saida de Pista;0;0;2;0;0;0;;;;;2;0;0;0;0
28/04/2011;14:10:00;56;sem vitima;36,6;BR-293/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
28/04/2011;07:28:00;17;com vitima;127;BR-293/RS;Norte;Atropelamento de Animal;2;0;0;0;0;0;;;;;0;0;1;2;3
29/04/2011;10:55:00;42;sem vitima;432,6;BR-116/RS;Norte;Abalroamento Mesmo Sentido ;1;0;0;0;0;0;;;;;1;0;0;0;0
29/04/2011;16:23:00;82;com vitima;481,5;BR-116/RS;Norte;Abalroamento Mesmo Sentido;0;0;1;1;0;0;;;;;3;0;0;1;0
29/04/2011;01:18:00;3;com vitima;30,4;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;1;1;0;0;0
29/04/2011;17:43:00;88;sem vitima;87,5;BR-392/RS;Norte;Abalroamento Mesmo Sentido;2;0;0;0;0;0;;;;;0;0;0;0;0
30/04/2011;09:16:00;27;com vitima;4,8;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;3;1;0;0;0
30/04/2011;18:25:00;69;com vitima;504,1;BR-116/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;0;1;1;0;0
30/04/2011;17:43:00;67;sem vitima;504,4;BR-116/RS;Sul;Colisao Frontal;1;0;1;0;0;0;;;;;3;0;0;0;0
30/04/2011;11:53:00;46;sem vitima;529,1;BR-116/RS;Norte;Abalroamento Transversal;2;0;0;0;0;0;;;;;6;0;0;0;0
01/05/2011;08:27:00;24;com vitima;12,1;BR-392/RS;Sul;Abalroamento Transversal;1;1;0;0;0;0;;;;;0;0;0;1;0
01/05/2011;03:29:00;12;sem vitima;480,9;BR-116/RS;Norte;Atropelamento de Animal;0;0;1;0;0;0;;;;;2;0;0;0;0
01/05/2011;06:20:00;18;com vitima;76;BR-392/RS;Sul;Atropelamento de Animal;1;0;0;1;0;0;;;;;4;0;1;0;0
02/05/2011;13:15:00;51;sem vitima;1,7;BR-392/RS;Sul;Abalroamento sentido Oposto;0;0;0;1;1;0;;;;;2;0;0;0;0
02/05/2011;20:34:00;89;com vitima;459,8;BR-116/RS;Sul;Atropelamento de Animal;0;0;0;1;0;0;;;;;0;0;1;0;0
02/05/2011;20:51:00;91;sem vitima;459,8;BR-116/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;;;;;1;0;0;0;0
02/05/2011;12:20:00;46;sem vitima;522,7;BR-116/RS;Sul;Abalroamento Transversal;1;0;0;0;0;0;;;;;1;0;0;0;0
03/05/2011;18:51:00;83;com vitima;428,3;BR-116/RS;Sul;Colisao Traseira;1;0;0;1;0;0;;;;;1;1;1;0;0
03/05/2011;06:57:00;19;sem vitima;25,9;BR-293/RS;Norte;Abalroamento Transversal;1;0;2;0;0;0;;;;;2;0;0;0;0
03/05/2011;22:46:00;105;com vitima;491;BR-116/RS;Sul;Atropelamento de Animal;0;0;2;0;0;0;;;;;1;0;0;0;1
03/05/2011;17:55:00;80;com vitima;83,1;BR-392/RS;Norte;Abalroamento Transversal;0;0;2;0;0;0;;;;;0;2;0;0;0
03/05/2011;11:01:00;39;com vitima;122,9;BR-392/RS;Sul;Abalroamento Transversal;1;0;1;0;0;0;;;;;1;1;0;0;0
03/05/2011;15:36:00;67;com vitima;190,2;BR-392/RS;Sul;Saida de Pista;0;0;2;0;0;0;;;;;1;1;0;0;0
04/05/2011;23:32:00;126;sem vitima;522,2;BR-116/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;1;;;;;2;0;0;0;0
05/05/2011;13:04:00;62;sem vitima;140,2;BR-392/RS;Norte;Abalroamento Transversal;1;0;0;0;0;0;;;;;1;0;0;0;0
06/05/2011;17:51:00;77;com vitima;125,5;BR-293/RS;Norte;Saida de Pista;2;0;0;0;0;0;;;;;0;1;1;0;1
07/05/2011;03:52:00;16;com vitima;400,5;BR-116/RS;Sul;Colisao com Objeto Fixo;1;0;1;0;0;0;;;;;1;0;1;1;1
07/05/2011;20:31:00;104;sem vitima;27,3;BR-392/RS;Sul;Abalroamento Transversal;0;0;1;0;0;0;;;;;1;0;0;0;0
07/05/2011;14:07:00;69;com vitima;527,5;BR-116/RS;Sul;Colisao Traseira;1;0;0;1;0;0;;;;;1;1;0;0;0
